basis_index,Re_J,Im_J,magnitude_J,phase_deg
5250,-8.780960247985e-03,-8.720503639886e-02,8.764601323622e-02,-95.749919
5251,1.672497487728e-03,-8.623580864088e-02,8.625202571415e-02,-88.888918
5252,2.033465364122e-02,1.416577768470e-01,1.431098315279e-01,81.831124
5253,4.550581792652e-02,8.212518668417e-02,9.388996620018e-02,61.009029
5254,-9.231400904463e-03,2.175518887450e-02,2.363275281520e-02,112.993017
5255,1.028945405209e-01,-8.563354938148e-02,1.338670655863e-01,-39.768778
5256,-1.456689261170e-02,9.923817132558e-02,1.003015902586e-01,98.350652
5257,-7.857275980099e-02,1.816579309253e-02,8.064536329774e-02,166.982111
5258,-3.487798216816e-02,-1.407296706244e-02,3.761013217290e-02,-158.026346
5259,-2.589420007771e-02,-1.676737685797e-02,3.084889826820e-02,-147.075568
5260,2.761622463173e-02,6.916398956210e-03,2.846914887087e-02,14.060342
5261,1.152229770987e-02,-2.112464585298e-02,2.406270988331e-02,-61.390034
5262,-5.318721195366e-02,-1.034977090331e-01,1.163643213812e-01,-117.198517
5263,-4.580035722496e-02,-1.255297265144e-02,4.748947087852e-02,-164.672754
5264,-2.851028605071e-02,3.184257314958e-02,4.274091570708e-02,131.839713
5265,4.468398372474e-02,-2.008921519668e-02,4.899219293654e-02,-24.207933
5266,2.243742290473e-02,4.152039533483e-02,4.719513931928e-02,61.613425
5267,6.369181183287e-02,-1.439096371007e-02,6.529737154786e-02,-12.732009
5268,1.032299046689e-01,2.020870232009e-02,1.051893762099e-01,11.076375
5269,4.976385330905e-02,1.500671012142e-02,5.197732625707e-02,16.781129
5270,-9.485759361599e-02,3.144165288522e-02,9.993268035418e-02,161.661622
5271,-2.982589690095e-02,2.846639333318e-02,4.123008216516e-02,136.336021
5272,-6.417418666735e-02,2.229427050228e-02,6.793644626888e-02,160.842647
5273,1.261600512808e-02,-4.055839507160e-02,4.247525157284e-02,-72.721287
5274,-3.775147112585e-02,-6.962411911092e-02,7.920032534111e-02,-118.467359
5275,-3.749872649957e-02,-7.460946395896e-02,8.350285385143e-02,-116.684108
5276,9.939358384938e-03,4.421702853848e-02,4.532037574731e-02,77.331301
5277,1.199724787129e-02,-1.710492179911e-02,2.089287692586e-02,-54.954504
5278,2.111795262517e-02,2.995348934214e-03,2.132932343786e-02,8.072925
5279,3.902925513696e-02,-1.143903354082e-02,4.067104922293e-02,-16.335265
5280,-7.554592103544e-02,1.923025316890e-04,7.554616578859e-02,179.854154
5281,-4.529102122631e-02,2.076176353561e-02,4.982296085973e-02,155.372903
5282,-8.096286908397e-02,-8.136761665110e-04,8.096695770012e-02,-179.424197
5283,-1.043173103958e-01,3.530911350835e-03,1.043770500789e-01,178.061404
5284,-4.015377442539e-02,-1.104370751722e-01,1.175103109229e-01,-109.980741
5285,-1.011187057175e-01,-9.311367160260e-03,1.015465125170e-01,-174.738839
5286,6.722502129901e-03,-3.292523259317e-02,3.360450827197e-02,-78.460256
5287,8.081394734358e-02,-1.773737249434e-02,8.273758800119e-02,-12.379218
5288,3.413720922359e-02,-5.929908136907e-02,6.842316935652e-02,-60.071889
5289,-7.180855332130e-04,-3.734044633953e-03,3.802464485220e-03,-100.885527
5290,-1.774977371982e-02,2.400094003169e-02,2.985129125363e-02,126.484590
5291,1.045798956354e-02,4.941018213572e-03,1.156646906787e-02,25.289024
5292,4.327750413431e-02,-1.119637092537e-02,4.470236107851e-02,-14.505022
5293,8.294505607243e-03,8.006507608152e-03,1.152835579551e-02,43.987833
5294,-4.953884258047e-03,9.243081454737e-03,1.048692157027e-02,118.189347
5295,3.156344000522e-02,7.206778718297e-02,7.867665914623e-02,66.348083
5296,3.007690666046e-03,2.929088540751e-02,2.944490059583e-02,84.137217
5297,3.234105169305e-03,-2.622369437549e-03,4.163683190772e-03,-39.036817
5298,4.666124863622e-02,-3.554554893618e-02,5.865797621352e-02,-37.299381
5299,-2.334241460000e-02,4.225101736335e-02,4.827024743666e-02,118.919328
5300,-5.806423371739e-03,-1.090297500327e-02,1.235270886461e-02,-118.037713
5301,2.422750431678e-03,4.295178502927e-02,4.302005993551e-02,86.771579
5302,-7.603545307996e-03,3.772946357688e-02,3.848800232604e-02,101.394091
5303,-6.833609974314e-03,1.371680688494e-02,1.532478438347e-02,116.482140
5304,-2.832609192081e-04,1.564478926253e-03,1.589915425122e-03,100.262661
5305,4.097604869371e-03,-6.466042239703e-03,7.655068119300e-03,-57.637098
5306,-1.323653452590e-02,6.038033011495e-03,1.454866622420e-02,155.479227
5307,5.580102829630e-03,-1.853123864939e-03,5.879763230611e-03,-18.371065
5308,-3.916210666530e-03,-1.597289901006e-04,3.919466715629e-03,-177.664393
5309,-1.279260620936e-03,2.870898073780e-04,1.311079057028e-03,167.351330
5310,-3.073067201446e-03,-1.082529329409e-03,3.258160796160e-03,-160.594501
5311,-2.084152862721e-02,-1.766585631269e-02,2.732127000670e-02,-139.714467
5312,-1.049291366622e-02,8.242373848484e-03,1.334308674426e-02,141.849723
5313,1.626599346850e-03,-3.332922970558e-03,3.708665658002e-03,-63.985778
5314,6.066801703691e-02,-1.804414921022e-02,6.329454646264e-02,-16.563763
5315,3.378016779597e-02,-2.498465174309e-02,4.201586080336e-02,-36.487550
5316,5.023493435164e-03,4.971646674405e-03,7.067726434169e-03,44.702798
5317,1.482019789682e-02,-2.681672793007e-02,3.063943802645e-02,-61.072875
5318,-1.239818496901e-02,2.982975415446e-02,3.230370293699e-02,112.569309
5319,-1.129642347907e-02,2.492327205463e-02,2.736382051775e-02,114.382316
5320,-4.252328950365e-02,-1.114725991098e-02,4.396011321339e-02,-165.310736
5321,-2.967055067476e-02,7.149979356004e-02,7.741164031637e-02,112.537176
5322,-1.513539884446e-02,2.501214805709e-03,1.534067709344e-02,170.616339
5323,7.190684519936e-02,-1.838180466341e-02,7.421916955348e-02,-14.339632
5324,-3.047566692358e-03,-8.519686226177e-03,9.048354333076e-03,-109.682577
5325,1.731733840108e-02,6.349935975594e-03,1.844483386186e-02,20.137019
5326,-1.931719024322e-03,-1.292565949882e-02,1.306920854024e-02,-98.499854
5327,-9.923050650486e-03,-7.241468405424e-03,1.228437214020e-02,-143.879441
5328,1.387779961422e-01,6.216963903605e-02,1.520670780646e-01,24.131381
5329,7.367857569519e-03,-1.436501961888e-02,1.614432141081e-02,-62.846589
5330,-3.269134034288e-02,5.604840883874e-03,3.316832788591e-02,170.271381
5331,-2.211068017789e-02,2.810040343647e-02,3.575632603081e-02,128.197284
5332,2.839571363838e-02,-2.056240401276e-02,3.505893626191e-02,-35.909711
5333,-1.124911463831e-02,5.072544309103e-02,5.195780169452e-02,102.503827
5334,-3.904312810525e-02,2.372347602359e-02,4.568554658625e-02,148.716200
5335,-9.440739539842e-02,-2.192281969833e-03,9.443284601318e-02,-178.669745
5336,6.133620461240e-02,6.989793376779e-02,9.299382313498e-02,48.732693
5337,-4.340225958676e-02,3.151401550559e-02,5.363664149183e-02,144.016914
5338,4.131741254311e-02,-3.913009861556e-02,5.690600317120e-02,-43.442550
5339,-6.999943483316e-03,2.555508124697e-02,2.649644101212e-02,105.318489
5340,1.521040908777e-02,-1.054631616021e-02,1.850895267616e-02,-34.735960
5341,3.590137352385e-02,1.033500511804e-01,1.094081427495e-01,70.843977
5342,7.305446037619e-03,-3.211082749030e-02,3.293136474427e-02,-77.182957
5343,2.030797047289e-01,2.981826989748e-02,2.052571452896e-01,8.353074
5344,5.307923483382e-02,-9.802000803575e-03,5.397670229180e-02,-10.462787
5345,-3.925826436508e-02,2.760528250388e-02,4.799232170960e-02,144.886216
5346,3.596504573644e-03,-2.637027108001e-02,2.661439539012e-02,-82.233643
5347,-2.915522561707e-03,5.281216661520e-03,6.032538539764e-03,118.901117
5348,2.869912876282e-03,1.057274618879e-02,1.095533485979e-02,74.813317
5349,7.307568072972e-03,-6.265311382468e-03,9.625729991040e-03,-40.608894
5350,-1.380122246602e-03,-9.863659412574e-03,9.959744696669e-03,-97.965109
5351,-9.583532376211e-03,-8.268843577592e-03,1.265771965705e-02,-139.211786
5352,-1.020357222496e-01,-7.066117988641e-02,1.241140240180e-01,-145.296851
5353,-3.631393807571e-02,-9.465640446386e-02,1.013831199194e-01,-110.988788
5354,4.902745168488e-02,1.134108006109e-01,1.235544443309e-01,66.621188
5355,-8.855042070070e-02,-4.557079400109e-02,9.958852480161e-02,-152.768244
5356,-5.778650152096e-02,9.759350110421e-02,1.134185664510e-01,120.630379
5357,-1.653029784156e-02,-6.204384957693e-02,6.420817718216e-02,-104.918718
5358,1.219318152947e-01,1.389711742158e-02,1.227212184331e-01,6.502200
5359,-2.854594243130e-02,-1.691722532740e-02,3.318227451621e-02,-149.347681
5360,4.186478614567e-02,6.066069544016e-02,7.370468296049e-02,55.388626
5361,-7.286034633647e-02,-3.052583607915e-02,7.899656154923e-02,-157.268088
5362,-2.759997403371e-03,-1.998004392620e-02,2.016977295260e-02,-97.864933
5363,-8.667926935889e-03,6.804434197820e-02,6.859420844804e-02,97.259606
5364,-8.542929402637e-02,-2.140483276324e-02,8.807003544604e-02,-165.933771
5365,-2.250244393683e-02,-7.674199375659e-03,2.377505666003e-02,-161.168648
5366,-1.237365126953e-02,1.244010115517e-02,1.754603552062e-02,134.846565
5367,6.807798707175e-02,-5.045702080451e-02,8.473796830352e-02,-36.544548
5368,-1.559283000544e-02,-9.329711894316e-03,1.817085225325e-02,-149.106505
5369,6.801500291030e-02,-1.028666529837e-02,6.878848816371e-02,-8.600299
5370,3.816678933934e-02,-7.217630732728e-03,3.884324911574e-02,-10.708611
5371,-4.555317924453e-02,-5.937479413750e-02,7.483620993981e-02,-127.495929
5372,-4.340365975346e-02,-4.485270559587e-02,6.241508535013e-02,-134.059368
5373,-5.244636263597e-02,-2.231299484548e-02,5.699553221716e-02,-156.952960
5374,5.867686822487e-02,1.327801833270e-02,6.016045740785e-02,12.750742
5375,-8.347289931598e-02,-5.103458806900e-02,9.783789705216e-02,-148.558756
5376,-6.476766252750e-02,4.084632627020e-02,7.657200845641e-02,147.762040
5377,4.044409885033e-02,-5.738457363057e-03,4.084917410087e-02,-8.075574
5378,3.878314037001e-02,-3.982620482760e-02,5.559009415291e-02,-45.760211
5379,-3.247149221805e-04,-1.005315712685e-01,1.005320956784e-01,-90.185064
5380,3.872411999590e-02,-4.746702117164e-03,3.901395456046e-02,-6.988307
5381,2.613955815211e-02,-1.043945712012e-02,2.814709159665e-02,-21.770478
5382,9.267346133670e-02,2.579840154068e-02,9.619733862316e-02,15.556118
5383,2.182700612051e-02,-5.591447381520e-02,6.002371679774e-02,-68.676109
5384,2.757318630697e-02,-1.753575470726e-02,3.267695359534e-02,-32.455189
5385,-2.699508961825e-02,-2.869319863521e-02,3.939586921769e-02,-133.253415
5386,2.290270350841e-02,2.491720441923e-02,3.384377201293e-02,47.412263
5387,-9.660564149221e-04,-1.072834644144e-01,1.072878138549e-01,-90.515918
5388,-4.120296444423e-02,-1.644028584316e-03,4.123575037487e-02,-177.715068
5389,3.963275748482e-02,2.997530712046e-02,4.969179512572e-02,37.101185
5390,8.271788914921e-02,-5.429934086866e-02,9.894780242164e-02,-33.282501
5391,2.322217249619e-02,-2.801745668344e-02,3.639020712295e-02,-50.346480
5392,-2.616172256176e-02,4.080648202750e-03,2.647805538844e-02,171.134565
5393,7.805056558298e-03,-1.497278405721e-01,1.499311346928e-01,-87.015970
5394,-3.302755113867e-02,-9.106030236797e-03,3.425987333442e-02,-164.585929
5395,-7.063517881996e-02,2.945066560557e-02,7.652888468768e-02,157.366769
5396,2.479360987370e-02,-2.701058215742e-02,3.666462380895e-02,-47.450491
5397,-2.336496480659e-02,-1.580725753266e-01,1.597900517892e-01,-98.408101
5398,-3.025247332875e-02,1.257217732883e-02,3.276082699344e-02,157.433442
5399,1.450327012697e-02,9.351829296284e-02,9.463622965365e-02,81.184520
5400,4.172605780106e-02,-2.263365474452e-02,4.746942412450e-02,-28.476933
5401,1.401188749080e-02,1.551683839367e-02,2.090706255767e-02,47.917593
5402,8.904011266458e-02,-1.195836241974e-01,1.490918671139e-01,-53.329202
5403,1.208508641136e-02,-3.867699159128e-02,4.052109317531e-02,-72.647964
5404,4.608518928257e-02,-3.042419422654e-02,5.522206321340e-02,-33.431712
5405,4.626536436897e-02,-1.047054819190e-01,1.144714893940e-01,-66.161190
5406,3.951066814318e-02,-1.471070351161e-01,1.523206245975e-01,-74.966044
5407,-1.047256898097e-01,8.078901555507e-02,1.322661526637e-01,142.352165
5408,-1.252747939195e-02,1.163613743927e-02,1.709787806779e-02,137.112556
5409,9.340913708899e-02,2.603196462883e-02,9.696870667461e-02,15.572492
5410,7.574977337121e-02,-2.052616243362e-02,7.848153610908e-02,-15.161537
5411,7.621668865752e-02,1.186289008008e-01,1.410028359116e-01,57.280069
5412,-5.039630513802e-02,1.089182208262e-02,5.155986190675e-02,167.804610
5413,1.478981352671e-02,6.752384765921e-02,6.912458742632e-02,77.645551
5414,-9.135748778254e-04,2.746009235907e-02,2.747528510182e-02,91.905481
5415,-4.192620577319e-02,-4.900073763703e-02,6.448937136854e-02,-130.551089
5416,-1.042928617215e-02,-2.479630817427e-03,1.072000835127e-02,-166.625869
5417,4.416666109436e-03,1.780570541780e-02,1.834530144063e-02,76.069078
5418,8.279886115987e-02,-6.992145995198e-02,1.083727916554e-01,-40.180212
5419,1.990805833449e-02,1.502741990735e-02,2.494301777494e-02,37.047004
5420,5.745384647420e-04,2.676951524536e-02,2.677568002720e-02,88.770483
5421,6.664488600961e-03,-3.376987093334e-02,3.442120845013e-02,-78.836128
5422,2.680677967580e-02,-4.805990520156e-02,5.503051812013e-02,-60.848163
5423,3.118601470986e-02,-1.026038752118e-02,3.283052033654e-02,-18.211518
5424,-1.331327478246e-02,-8.558463461052e-03,1.582689427043e-02,-147.264988
5425,7.732197265831e-02,4.748001718253e-02,9.073609803945e-02,31.552253
5426,3.097823413047e-02,-1.934785996062e-01,1.959428985582e-01,-80.903470
5427,-6.246496918233e-02,-1.342628710211e-01,1.480823787956e-01,-114.949912
5428,-1.849322672406e-02,1.348071086129e-02,2.288512617385e-02,143.909674
5429,-7.191480796433e-02,1.832628184709e-02,7.421315389394e-02,165.703421
5430,3.648541383726e-02,-7.877681304230e-03,3.732617426963e-02,-12.183880
5431,-5.881941395694e-02,1.741832381832e-02,6.134428630996e-02,163.504281
5432,6.166174967659e-02,1.129102218562e-01,1.286502606791e-01,61.360469
5433,-4.078625007202e-02,4.811933446778e-03,4.106912341934e-02,173.271387
5434,-1.790363419755e-02,-1.374254700064e-02,2.256984084003e-02,-142.490725
5435,2.048709714084e-02,-7.733957792872e-03,2.189829336730e-02,-20.681714
5436,1.100001504204e-02,1.646011779762e-02,1.979736873518e-02,56.245871
5437,9.099060228652e-03,-1.199259122302e-02,1.505374177031e-02,-52.811557
5438,1.355711148056e-02,4.086540087842e-03,1.415962858220e-02,16.774460
5439,-1.411920528178e-02,-9.774764277784e-02,9.876210622710e-02,-98.219267
5440,1.098612661708e-02,-5.438437014947e-02,5.548292254920e-02,-78.579436
5441,-5.003540363909e-02,-1.402715240636e-02,5.196443612662e-02,-164.339449
5442,5.522984268914e-03,4.815795302450e-03,7.327703571364e-03,41.086973
5443,-1.573843577977e-01,-4.345177044762e-02,1.632724484854e-01,-164.565865
5444,-6.912345199945e-02,-6.236513920068e-02,9.309920624710e-02,-137.942326
5445,2.224704828433e-02,1.836819582998e-01,1.850243037069e-01,83.094132
5446,-6.999408339837e-02,3.796392450496e-04,6.999511294894e-02,179.689238
5447,-4.275369919793e-02,-3.750652962087e-02,5.687370710011e-02,-138.740501
5448,-4.807641451238e-02,-1.555821876974e-02,5.053117655125e-02,-162.067674
5449,7.582044971911e-02,-1.293046789240e-03,7.583147476877e-02,-0.977031
5450,2.119409010363e-02,-1.032662922419e-01,1.054187676304e-01,-78.401829
5451,-8.072668032904e-04,6.058683502840e-03,6.112227538245e-03,97.589462
5452,3.407219034980e-02,-3.096823306010e-02,4.604286713594e-02,-42.267717
5453,1.567086763032e-03,-7.435272259462e-03,7.598620565287e-03,-78.098309
5454,2.517536176855e-02,1.798260156655e-03,2.523950434871e-02,4.085662
5455,2.873345783905e-02,1.682793153558e-02,3.329851166576e-02,30.355643
5456,1.976498393531e-02,7.493625384476e-04,1.977918436582e-02,2.171252
5457,-1.803945843623e-02,6.714591320297e-02,6.952694240748e-02,105.038021
5458,2.921018903828e-03,-9.539479675805e-02,9.543950754245e-02,-88.246133
5459,-3.162366571390e-02,-1.930092493988e-02,3.704837292945e-02,-148.602961
5460,5.436831061145e-02,1.078386187877e-01,1.207687082848e-01,63.244420
5461,5.143268287690e-02,-5.515960199178e-02,7.541818454330e-02,-47.002488
5462,-8.520701204123e-02,7.859494344281e-02,1.159198000161e-01,137.311560
5463,-7.356671333353e-02,-6.229945177212e-02,9.640167530601e-02,-139.740641
5464,3.996355565742e-02,-2.078120786783e-02,4.504380513710e-02,-27.474611
5465,7.910694142854e-03,-1.068682226644e-02,1.329613673126e-02,-53.490087
5466,-3.725606920160e-02,8.503497820608e-02,9.283836605016e-02,113.659495
5467,1.107530281958e-02,-5.156451276933e-02,5.274050919060e-02,-77.877875
5468,-8.276917930479e-02,-2.367690043495e-02,8.608909720165e-02,-164.036325
5469,5.033400334580e-02,1.939394296228e-02,5.394105038317e-02,21.071923
5470,-9.599762290190e-02,-6.096085869176e-02,1.137179400765e-01,-147.583445
5471,3.440059722262e-03,-8.670355006029e-03,9.327865073172e-03,-68.358747
5472,9.953021601776e-03,1.396283101660e-03,1.005048483932e-02,7.985758
5473,-4.407931570084e-02,-4.379167458360e-03,4.429631113629e-02,-174.326428
5474,-2.251895953213e-02,-1.432418871006e-01,1.450011784730e-01,-98.934306
5475,-1.697264391309e-01,-2.775736348483e-02,1.719812064374e-01,-170.711970
5476,4.534946356393e-02,2.424805560746e-02,5.142511104780e-02,28.133119
5477,2.453517069375e-02,1.279499703944e-02,2.767104172616e-02,27.541868
5478,-4.136302807207e-03,5.081981047655e-03,6.552521063043e-03,129.142675
5479,-3.008634037952e-02,3.580397321315e-02,4.676657326853e-02,130.040581
5480,-1.049256322867e-01,4.428118664499e-03,1.050190294454e-01,177.583412
5481,1.088347786166e-02,-6.570991617609e-02,6.660512873822e-02,-80.595526
5482,1.102457733639e-01,-3.100248785011e-02,1.145219839048e-01,-15.706646
5483,-8.011593146407e-02,7.101128123103e-02,1.070568285371e-01,138.447614
5484,3.656427620274e-02,1.633669066061e-02,4.004789327756e-02,24.074794
5485,5.063745894439e-02,-6.040166643347e-02,7.881949984798e-02,-50.025369
5486,2.003320231257e-02,8.285232343889e-02,8.523987737039e-02,76.407111
5487,-3.981558905149e-03,3.485969221240e-02,3.508633569437e-02,96.515898
5488,-6.069767751122e-02,1.624880913512e-02,6.283495725761e-02,165.013286
5489,-3.160703916561e-02,-4.716252688734e-02,5.677419191160e-02,-123.828915
5490,5.426560686783e-02,1.158731354493e-01,1.279505357846e-01,64.905408
5491,1.599620447826e-02,9.648284740125e-03,1.868068403825e-02,31.096736
5492,5.261369909133e-02,-3.655537807329e-04,5.261496898830e-02,-0.398078
5493,4.399371885599e-02,-1.034360024352e-01,1.124030866950e-01,-66.958831
5494,3.773279615629e-02,-1.778273068559e-01,1.817864543067e-01,-78.020213
5495,2.117615641987e-02,-1.239088958223e-02,2.453494946719e-02,-30.333355
5496,9.899475400042e-03,6.478949827938e-02,6.554142736079e-02,81.312712
5497,8.922060158481e-02,-1.579576022772e-02,9.060806690536e-02,-10.039707
5498,8.520986007625e-02,2.060002454120e-03,8.523475737236e-02,1.384892
5499,6.150234365274e-02,-1.632850253926e-02,6.363299670732e-02,-14.868670
5500,7.960533776268e-02,2.295825047268e-03,7.963843678123e-02,1.651957
5501,4.346917976782e-02,-3.722112167716e-03,4.362824439140e-02,-4.894097
5502,-3.296575702718e-02,-4.749981386136e-03,3.330620752267e-02,-171.800778
5503,2.156578309815e-02,-7.214942481028e-02,7.530353578080e-02,-73.358361
5504,-3.342772709083e-02,3.169937530827e-03,3.357769263080e-02,174.582864
5505,2.252226200370e-02,5.498967335899e-02,5.942319801131e-02,67.727339
5506,1.777671807673e-02,8.338974834992e-02,8.526348477187e-02,77.966031
5507,-2.052004353798e-03,-4.399542745949e-02,4.404325554738e-02,-92.670415
5508,-1.063312587856e-01,-2.922948133153e-02,1.102755601837e-01,-164.629567
5509,4.924152777532e-02,2.777053572652e-02,5.653256329042e-02,29.421510
5510,-1.015411033492e-02,1.990882605551e-02,2.234876532612e-02,117.022973
5511,2.005373010417e-02,-2.429660936079e-02,3.150360800800e-02,-50.464704
5512,-3.454434154172e-02,-4.650752821917e-02,5.793325222709e-02,-126.603813
5513,4.548869175347e-02,1.440668543024e-02,4.771554948366e-02,17.573472
5514,-6.456064670966e-02,-1.328110856339e-02,6.591255531567e-02,-168.375552
5515,-3.685169066603e-02,-7.094717796049e-02,7.994716483717e-02,-117.448463
5516,4.894383309603e-02,-4.510233191446e-02,6.655613527132e-02,-42.660941
5517,-6.842266149578e-02,1.749654744610e-02,7.062428604028e-02,165.656110
5518,-5.049833550089e-02,-7.251454751423e-02,8.836538626382e-02,-124.852930
5519,3.034752966429e-02,4.986324177488e-02,5.837221459758e-02,58.674668
5520,-3.731994094039e-03,-1.197848993875e-02,1.254639394928e-02,-107.304839
5521,-3.585110213383e-02,1.231662850488e-01,1.282779610726e-01,106.229162
5522,-6.209442719998e-02,-3.543082622900e-02,7.149168718504e-02,-150.291096
5523,5.191161003194e-02,-1.022512025462e-01,1.146739886733e-01,-63.083685
5524,6.655406007667e-02,-1.195412101749e-02,6.761910914815e-02,-10.182617
5525,-9.407597464130e-03,5.252874030953e-02,5.336451488164e-02,100.153701
5526,-2.220064967923e-02,1.965132335025e-03,2.228745367408e-02,174.941540
5527,-1.496408000158e-01,-2.142046198204e-03,1.496561304835e-01,-179.179891
5528,-2.353983846816e-02,-1.387432943337e-02,2.732436664101e-02,-149.484995
5529,-4.953474062785e-02,3.816596188395e-02,6.253264088135e-02,142.386152
5530,-3.822166282483e-02,1.232004185913e-02,4.015817401857e-02,162.134239
5531,-1.669091793354e-01,2.220963082003e-02,1.683803487571e-01,172.420510
5532,1.175119604476e-02,-5.188382870320e-02,5.319795380825e-02,-77.238356
5533,1.615683156933e-01,-2.607587512777e-02,1.636590110555e-01,-9.168039
5534,-1.513090386785e-02,3.028762011383e-02,3.385681887032e-02,116.545516
5535,5.300365211213e-02,-6.236580735668e-02,8.184669244676e-02,-49.639349
5536,7.863653319278e-03,-1.396859167766e-02,1.602992816525e-02,-60.622556
5537,-7.843343229192e-02,8.373519899372e-03,7.887914259547e-02,173.906209
5538,-1.013122282169e-01,4.207976525638e-02,1.097035743735e-01,157.444574
5539,-2.344454738454e-02,3.732318860489e-02,4.407569862977e-02,122.134969
5540,-5.254506416718e-02,3.030987688198e-02,6.066030336995e-02,150.022110
5541,5.707381422954e-02,2.015231705630e-02,6.052715220003e-02,19.447728
5542,-8.525262709060e-02,-7.830334801117e-03,8.561147451683e-02,-174.752187
5543,-4.754307689084e-02,1.095146813709e-01,1.193893194386e-01,113.466877
5544,2.744821841577e-02,-3.012674314411e-02,4.075567870458e-02,-47.663616
5545,-2.712555648936e-02,-5.417694348138e-03,2.766129474387e-02,-168.705132
5546,-4.025218965943e-02,5.862590444238e-03,4.067688212112e-02,171.713337
5547,5.791709198828e-02,-2.025838910453e-02,6.135789984582e-02,-19.278947
5548,-7.806410137334e-04,-1.406861342272e-03,1.608931082645e-03,-119.025074
5549,-3.803833818481e-02,-5.482869748695e-02,6.673156104856e-02,-124.751635
5550,6.775401719595e-02,-1.634466269154e-02,6.969759568801e-02,-13.562639
5551,-9.624560575536e-02,-2.315433987657e-02,9.899161622247e-02,-166.473090
5552,-4.442424197066e-02,-3.037147471260e-02,5.381393640021e-02,-145.640796
5553,9.909908154174e-02,-6.025366362320e-02,1.159790150951e-01,-31.300202
5554,-7.896035950670e-02,-9.706124881479e-02,1.251224376158e-01,-129.128721
5555,-8.514530682307e-02,4.751115671652e-02,9.750401677129e-02,150.838444
5556,-6.749437317634e-02,-8.421558408175e-02,1.079247655207e-01,-128.710345
5557,-1.205519981969e-02,-1.897030159801e-02,2.247665867989e-02,-122.435040
5558,2.581149375039e-02,1.440871399438e-02,2.956085669594e-02,29.171504
5559,-1.395036280659e-02,-8.800245723991e-04,1.397809234779e-02,-176.390419
5560,-7.001366003334e-03,1.192712350380e-02,1.383023503009e-02,120.413450
5561,2.276859339684e-02,-2.693181447186e-03,2.292732150902e-02,-6.745882
5562,3.413456374506e-05,-1.068300389762e-02,1.068305843123e-02,-89.816928
5563,4.546266520459e-03,4.979990294926e-03,6.743058846889e-03,47.606836
5564,-6.323994077414e-03,2.406140773113e-03,6.766270354575e-03,159.169280
5565,6.706709599168e-03,-1.069621795167e-02,1.262493691538e-02,-57.911592
5566,4.264911318412e-03,-2.830236199261e-03,5.118564788837e-03,-33.568635
5567,4.510652210869e-03,1.212910324065e-02,1.294067729255e-02,69.600502
5568,2.496817231618e-03,-1.177928124999e-02,1.204099510234e-02,-78.032331
5569,2.982769929359e-03,1.492267095588e-02,1.521785217792e-02,78.696581
5570,8.077072339460e-04,-9.576675550382e-04,1.252804103498e-03,-49.855352
5571,-5.388786316723e-03,-4.208573116147e-03,6.837478017607e-03,-142.010619
5572,-2.310601843959e-03,-9.743140366818e-04,2.507622125317e-03,-157.136253
5573,-8.704593855539e-04,-2.625513453628e-04,9.091934617289e-04,-163.215434
5574,1.362248727425e-02,7.106708795817e-03,1.536481270454e-02,27.550577
5575,7.163919624527e-03,1.509635864404e-02,1.670993084056e-02,64.613500
5576,-7.446136975917e-03,2.843471941288e-03,7.970588971024e-03,159.099538
5577,1.980486045571e-04,-8.883074251661e-03,8.885281729370e-03,-88.722799
5578,3.527341390556e-03,-4.229898014249e-03,5.507646911021e-03,-50.175038
5579,-1.660525446428e-03,-4.562796132054e-03,4.855559010137e-03,-109.997821
5580,9.331680347504e-03,8.871610377963e-03,1.287578070667e-02,43.552215
5581,1.266572226940e-03,-3.887818411579e-03,4.088928613643e-03,-71.955443
5582,-6.855260340491e-03,8.658372096105e-04,6.909722744760e-03,172.801510
5583,5.032632328322e-03,2.967968096912e-03,5.842621224789e-03,30.529752
5584,5.484373244613e-03,5.538202593791e-04,5.512265121157e-03,5.766267
5585,1.427464533304e-02,9.044781874122e-03,1.689892240750e-02,32.359397
5586,-4.421571829882e-03,1.144831726117e-02,1.227250037927e-02,111.117570
5587,4.671184577355e-03,-1.485652864548e-03,4.901747626067e-03,-17.643072
5588,-5.718287794374e-03,-1.487642631267e-02,1.593759314124e-02,-111.026054
5589,-2.768646611149e-03,-3.787634174585e-03,4.691649677663e-03,-126.165680
5590,2.451082170687e-02,1.830373081767e-03,2.457906927376e-02,4.270700
5591,1.482214415180e-03,3.347827455506e-03,3.661271397262e-03,66.119150
5592,4.305542760471e-03,3.205941646985e-03,5.368031324994e-03,36.671665
5593,1.543273531547e-02,-1.194676032410e-03,1.547890726569e-02,-4.426542
5594,-1.059683312067e-02,8.489376274968e-03,1.357801096352e-02,141.300948
5595,-9.652558093049e-03,-9.971429288401e-03,1.387808631596e-02,-134.069080
5596,-2.093100212803e-03,-1.264206052844e-02,1.281416259089e-02,-99.400973
5597,-1.734664854352e-03,-9.253750300866e-03,9.414932649132e-03,-100.617183
5598,1.189744971178e-03,1.605853034080e-02,1.610254296075e-02,85.762810
5599,5.872368838393e-03,-3.208317884305e-03,6.691638022254e-03,-28.649604
5600,-7.544481742302e-03,1.184242185913e-02,1.404144437904e-02,122.500093
5601,1.268026027795e-03,1.101634892910e-02,1.108908624436e-02,83.433922
