point_index,x,y,z,abs_E,abs_H
0,-5.000000e-01,-5.000000e-01,1.000000e-01,1.781750e+02,3.061377e-01
1,-4.750000e-01,-5.000000e-01,1.000000e-01,1.806942e+02,3.153395e-01
2,-4.500000e-01,-5.000000e-01,1.000000e-01,1.830404e+02,3.242671e-01
3,-4.250000e-01,-5.000000e-01,1.000000e-01,1.852137e+02,3.329248e-01
4,-4.000000e-01,-5.000000e-01,1.000000e-01,1.872150e+02,3.413171e-01
5,-3.750000e-01,-5.000000e-01,1.000000e-01,1.890453e+02,3.494483e-01
6,-3.500000e-01,-5.000000e-01,1.000000e-01,1.907065e+02,3.573232e-01
7,-3.250000e-01,-5.000000e-01,1.000000e-01,1.922007e+02,3.649464e-01
8,-3.000000e-01,-5.000000e-01,1.000000e-01,1.935306e+02,3.723224e-01
9,-2.750000e-01,-5.000000e-01,1.000000e-01,1.946994e+02,3.794560e-01
10,-2.500000e-01,-5.000000e-01,1.000000e-01,1.957107e+02,3.863518e-01
11,-2.250000e-01,-5.000000e-01,1.000000e-01,1.965686e+02,3.930143e-01
12,-2.000000e-01,-5.000000e-01,1.000000e-01,1.972776e+02,3.994479e-01
13,-1.750000e-01,-5.000000e-01,1.000000e-01,1.978429e+02,4.056570e-01
14,-1.500000e-01,-5.000000e-01,1.000000e-01,1.982700e+02,4.116458e-01
15,-1.250000e-01,-5.000000e-01,1.000000e-01,1.985648e+02,4.174184e-01
16,-1.000000e-01,-5.000000e-01,1.000000e-01,1.987337e+02,4.229786e-01
17,-7.500000e-02,-5.000000e-01,1.000000e-01,1.987837e+02,4.283300e-01
18,-5.000000e-02,-5.000000e-01,1.000000e-01,1.987221e+02,4.334762e-01
19,-2.500000e-02,-5.000000e-01,1.000000e-01,1.985566e+02,4.384204e-01
20,0.000000e+00,-5.000000e-01,1.000000e-01,1.982954e+02,4.431654e-01
21,2.500000e-02,-5.000000e-01,1.000000e-01,1.979473e+02,4.477139e-01
22,5.000000e-02,-5.000000e-01,1.000000e-01,1.975211e+02,4.520684e-01
23,7.500000e-02,-5.000000e-01,1.000000e-01,1.970262e+02,4.562309e-01
24,1.000000e-01,-5.000000e-01,1.000000e-01,1.964723e+02,4.602032e-01
25,1.250000e-01,-5.000000e-01,1.000000e-01,1.958695e+02,4.639867e-01
26,1.500000e-01,-5.000000e-01,1.000000e-01,1.952279e+02,4.675825e-01
27,1.750000e-01,-5.000000e-01,1.000000e-01,1.945580e+02,4.709914e-01
28,2.000000e-01,-5.000000e-01,1.000000e-01,1.938705e+02,4.742139e-01
29,2.250000e-01,-5.000000e-01,1.000000e-01,1.931761e+02,4.772499e-01
30,2.500000e-01,-5.000000e-01,1.000000e-01,1.924856e+02,4.800993e-01
31,2.750000e-01,-5.000000e-01,1.000000e-01,1.918095e+02,4.827613e-01
32,3.000000e-01,-5.000000e-01,1.000000e-01,1.911584e+02,4.852350e-01
33,3.250000e-01,-5.000000e-01,1.000000e-01,1.905427e+02,4.875191e-01
34,3.500000e-01,-5.000000e-01,1.000000e-01,1.899723e+02,4.896118e-01
35,3.750000e-01,-5.000000e-01,1.000000e-01,1.894567e+02,4.915111e-01
36,4.000000e-01,-5.000000e-01,1.000000e-01,1.890050e+02,4.932146e-01
37,4.250000e-01,-5.000000e-01,1.000000e-01,1.886255e+02,4.947197e-01
38,4.500000e-01,-5.000000e-01,1.000000e-01,1.883257e+02,4.960232e-01
39,4.750000e-01,-5.000000e-01,1.000000e-01,1.881126e+02,4.971218e-01
40,5.000000e-01,-5.000000e-01,1.000000e-01,1.879918e+02,4.980119e-01
41,-5.000000e-01,-4.750000e-01,1.000000e-01,1.767367e+02,2.949683e-01
42,-4.750000e-01,-4.750000e-01,1.000000e-01,1.792698e+02,3.043342e-01
43,-4.500000e-01,-4.750000e-01,1.000000e-01,1.816344e+02,3.134400e-01
44,-4.250000e-01,-4.750000e-01,1.000000e-01,1.838304e+02,3.222897e-01
45,-4.000000e-01,-4.750000e-01,1.000000e-01,1.858585e+02,3.308875e-01
46,-3.750000e-01,-4.750000e-01,1.000000e-01,1.877197e+02,3.392376e-01
47,-3.500000e-01,-4.750000e-01,1.000000e-01,1.894157e+02,3.473443e-01
48,-3.250000e-01,-4.750000e-01,1.000000e-01,1.909486e+02,3.552120e-01
49,-3.000000e-01,-4.750000e-01,1.000000e-01,1.923210e+02,3.628451e-01
50,-2.750000e-01,-4.750000e-01,1.000000e-01,1.935360e+02,3.702478e-01
51,-2.500000e-01,-4.750000e-01,1.000000e-01,1.945971e+02,3.774245e-01
52,-2.250000e-01,-4.750000e-01,1.000000e-01,1.955084e+02,3.843793e-01
53,-2.000000e-01,-4.750000e-01,1.000000e-01,1.962744e+02,3.911163e-01
54,-1.750000e-01,-4.750000e-01,1.000000e-01,1.969000e+02,3.976396e-01
55,-1.500000e-01,-4.750000e-01,1.000000e-01,1.973906e+02,4.039529e-01
56,-1.250000e-01,-4.750000e-01,1.000000e-01,1.977523e+02,4.100600e-01
57,-1.000000e-01,-4.750000e-01,1.000000e-01,1.979913e+02,4.159642e-01
58,-7.500000e-02,-4.750000e-01,1.000000e-01,1.981144e+02,4.216690e-01
59,-5.000000e-02,-4.750000e-01,1.000000e-01,1.981288e+02,4.271772e-01
60,-2.500000e-02,-4.750000e-01,1.000000e-01,1.980423e+02,4.324918e-01
61,0.000000e+00,-4.750000e-01,1.000000e-01,1.978628e+02,4.376151e-01
62,2.500000e-02,-4.750000e-01,1.000000e-01,1.975988e+02,4.425495e-01
63,5.000000e-02,-4.750000e-01,1.000000e-01,1.972592e+02,4.472969e-01
64,7.500000e-02,-4.750000e-01,1.000000e-01,1.968531e+02,4.518590e-01
65,1.000000e-01,-4.750000e-01,1.000000e-01,1.963900e+02,4.562370e-01
66,1.250000e-01,-4.750000e-01,1.000000e-01,1.958797e+02,4.604319e-01
67,1.500000e-01,-4.750000e-01,1.000000e-01,1.953322e+02,4.644444e-01
68,1.750000e-01,-4.750000e-01,1.000000e-01,1.947576e+02,4.682748e-01
69,2.000000e-01,-4.750000e-01,1.000000e-01,1.941662e+02,4.719230e-01
70,2.250000e-01,-4.750000e-01,1.000000e-01,1.935684e+02,4.753887e-01
71,2.500000e-01,-4.750000e-01,1.000000e-01,1.929746e+02,4.786711e-01
72,2.750000e-01,-4.750000e-01,1.000000e-01,1.923950e+02,4.817691e-01
73,3.000000e-01,-4.750000e-01,1.000000e-01,1.918396e+02,4.846811e-01
74,3.250000e-01,-4.750000e-01,1.000000e-01,1.913184e+02,4.874054e-01
75,3.500000e-01,-4.750000e-01,1.000000e-01,1.908408e+02,4.899398e-01
76,3.750000e-01,-4.750000e-01,1.000000e-01,1.904159e+02,4.922818e-01
77,4.000000e-01,-4.750000e-01,1.000000e-01,1.900520e+02,4.944285e-01
78,4.250000e-01,-4.750000e-01,1.000000e-01,1.897570e+02,4.963767e-01
79,4.500000e-01,-4.750000e-01,1.000000e-01,1.895380e+02,4.981229e-01
80,4.750000e-01,-4.750000e-01,1.000000e-01,1.894011e+02,4.996632e-01
81,5.000000e-01,-4.750000e-01,1.000000e-01,1.893518e+02,5.009936e-01
82,-5.000000e-01,-4.500000e-01,1.000000e-01,1.752748e+02,2.838431e-01
83,-4.750000e-01,-4.500000e-01,1.000000e-01,1.778209e+02,2.933711e-01
84,-4.500000e-01,-4.500000e-01,1.000000e-01,1.802030e+02,3.026528e-01
85,-4.250000e-01,-4.500000e-01,1.000000e-01,1.824211e+02,3.116921e-01
86,-4.000000e-01,-4.500000e-01,1.000000e-01,1.844755e+02,3.204929e-01
87,-3.750000e-01,-4.500000e-01,1.000000e-01,1.863673e+02,3.290591e-01
88,-3.500000e-01,-4.500000e-01,1.000000e-01,1.880980e+02,3.373949e-01
89,-3.250000e-01,-4.500000e-01,1.000000e-01,1.896695e+02,3.455043e-01
90,-3.000000e-01,-4.500000e-01,1.000000e-01,1.910845e+02,3.533912e-01
91,-2.750000e-01,-4.500000e-01,1.000000e-01,1.923459e+02,3.610598e-01
92,-2.500000e-01,-4.500000e-01,1.000000e-01,1.934571e+02,3.685139e-01
93,-2.250000e-01,-4.500000e-01,1.000000e-01,1.944223e+02,3.757575e-01
94,-2.000000e-01,-4.500000e-01,1.000000e-01,1.952456e+02,3.827942e-01
95,-1.750000e-01,-4.500000e-01,1.000000e-01,1.959322e+02,3.896276e-01
96,-1.500000e-01,-4.500000e-01,1.000000e-01,1.964872e+02,3.962614e-01
97,-1.250000e-01,-4.500000e-01,1.000000e-01,1.969166e+02,4.026986e-01
98,-1.000000e-01,-4.500000e-01,1.000000e-01,1.972265e+02,4.089425e-01
99,-7.500000e-02,-4.500000e-01,1.000000e-01,1.974237e+02,4.149958e-01
100,-5.000000e-02,-4.500000e-01,1.000000e-01,1.975153e+02,4.208613e-01
101,-2.500000e-02,-4.500000e-01,1.000000e-01,1.975087e+02,4.265412e-01
102,0.000000e+00,-4.500000e-01,1.000000e-01,1.974120e+02,4.320376e-01
103,2.500000e-02,-4.500000e-01,1.000000e-01,1.972333e+02,4.373525e-01
104,5.000000e-02,-4.500000e-01,1.000000e-01,1.969815e+02,4.424872e-01
105,7.500000e-02,-4.500000e-01,1.000000e-01,1.966653e+02,4.474429e-01
106,1.000000e-01,-4.500000e-01,1.000000e-01,1.962941e+02,4.522206e-01
107,1.250000e-01,-4.500000e-01,1.000000e-01,1.958775e+02,4.568208e-01
108,1.500000e-01,-4.500000e-01,1.000000e-01,1.954250e+02,4.612436e-01
109,1.750000e-01,-4.500000e-01,1.000000e-01,1.949466e+02,4.654889e-01
110,2.000000e-01,-4.500000e-01,1.000000e-01,1.944522e+02,4.695562e-01
111,2.250000e-01,-4.500000e-01,1.000000e-01,1.939519e+02,4.734446e-01
112,2.500000e-01,-4.500000e-01,1.000000e-01,1.934555e+02,4.771529e-01
113,2.750000e-01,-4.500000e-01,1.000000e-01,1.929730e+02,4.806794e-01
114,3.000000e-01,-4.500000e-01,1.000000e-01,1.925139e+02,4.840224e-01
115,3.250000e-01,-4.500000e-01,1.000000e-01,1.920876e+02,4.871793e-01
116,3.500000e-01,-4.500000e-01,1.000000e-01,1.917031e+02,4.901476e-01
117,3.750000e-01,-4.500000e-01,1.000000e-01,1.913689e+02,4.929243e-01
118,4.000000e-01,-4.500000e-01,1.000000e-01,1.910928e+02,4.955061e-01
119,4.250000e-01,-4.500000e-01,1.000000e-01,1.908823e+02,4.978892e-01
120,4.500000e-01,-4.500000e-01,1.000000e-01,1.907438e+02,5.000696e-01
121,4.750000e-01,-4.500000e-01,1.000000e-01,1.906829e+02,5.020432e-01
122,5.000000e-01,-4.500000e-01,1.000000e-01,1.907046e+02,5.038051e-01
123,-5.000000e-01,-4.250000e-01,1.000000e-01,1.737891e+02,2.727817e-01
124,-4.750000e-01,-4.250000e-01,1.000000e-01,1.763474e+02,2.824694e-01
125,-4.500000e-01,-4.250000e-01,1.000000e-01,1.787464e+02,2.919246e-01
126,-4.250000e-01,-4.250000e-01,1.000000e-01,1.809859e+02,3.011510e-01
127,-4.000000e-01,-4.250000e-01,1.000000e-01,1.830663e+02,3.101521e-01
128,-3.750000e-01,-4.250000e-01,1.000000e-01,1.849883e+02,3.189317e-01
129,-3.500000e-01,-4.250000e-01,1.000000e-01,1.867535e+02,3.274935e-01
130,-3.250000e-01,-4.250000e-01,1.000000e-01,1.883637e+02,3.358413e-01
131,-3.000000e-01,-4.250000e-01,1.000000e-01,1.898214e+02,3.439788e-01
132,-2.750000e-01,-4.250000e-01,1.000000e-01,1.911294e+02,3.519096e-01
133,-2.500000e-01,-4.250000e-01,1.000000e-01,1.922912e+02,3.596375e-01
134,-2.250000e-01,-4.250000e-01,1.000000e-01,1.933107e+02,3.671658e-01
135,-2.000000e-01,-4.250000e-01,1.000000e-01,1.941921e+02,3.744981e-01
136,-1.750000e-01,-4.250000e-01,1.000000e-01,1.949402e+02,3.816375e-01
137,-1.500000e-01,-4.250000e-01,1.000000e-01,1.955604e+02,3.885871e-01
138,-1.250000e-01,-4.250000e-01,1.000000e-01,1.960584e+02,3.953498e-01
139,-1.000000e-01,-4.250000e-01,1.000000e-01,1.964402e+02,4.019284e-01
140,-7.500000e-02,-4.250000e-01,1.000000e-01,1.967125e+02,4.083252e-01
141,-5.000000e-02,-4.250000e-01,1.000000e-01,1.968822e+02,4.145425e-01
142,-2.500000e-02,-4.250000e-01,1.000000e-01,1.969567e+02,4.205822e-01
143,0.000000e+00,-4.250000e-01,1.000000e-01,1.969438e+02,4.264461e-01
144,2.500000e-02,-4.250000e-01,1.000000e-01,1.968517e+02,4.321354e-01
145,5.000000e-02,-4.250000e-01,1.000000e-01,1.966887e+02,4.376512e-01
146,7.500000e-02,-4.250000e-01,1.000000e-01,1.964636e+02,4.429944e-01
147,1.000000e-01,-4.250000e-01,1.000000e-01,1.961854e+02,4.481652e-01
148,1.250000e-01,-4.250000e-01,1.000000e-01,1.958634e+02,4.531638e-01
149,1.500000e-01,-4.250000e-01,1.000000e-01,1.955070e+02,4.579900e-01
150,1.750000e-01,-4.250000e-01,1.000000e-01,1.951258e+02,4.626430e-01
151,2.000000e-01,-4.250000e-01,1.000000e-01,1.947293e+02,4.671220e-01
152,2.250000e-01,-4.250000e-01,1.000000e-01,1.943272e+02,4.714256e-01
153,2.500000e-01,-4.250000e-01,1.000000e-01,1.939289e+02,4.755520e-01
154,2.750000e-01,-4.250000e-01,1.000000e-01,1.935440e+02,4.794993e-01
155,3.000000e-01,-4.250000e-01,1.000000e-01,1.931816e+02,4.832649e-01
156,3.250000e-01,-4.250000e-01,1.000000e-01,1.928505e+02,4.868462e-01
157,3.500000e-01,-4.250000e-01,1.000000e-01,1.925593e+02,4.902400e-01
158,3.750000e-01,-4.250000e-01,1.000000e-01,1.923158e+02,4.934429e-01
159,4.000000e-01,-4.250000e-01,1.000000e-01,1.921276e+02,4.964509e-01
160,4.250000e-01,-4.250000e-01,1.000000e-01,1.920014e+02,4.992600e-01
161,4.500000e-01,-4.250000e-01,1.000000e-01,1.919431e+02,5.018657e-01
162,4.750000e-01,-4.250000e-01,1.000000e-01,1.919579e+02,5.042632e-01
163,5.000000e-01,-4.250000e-01,1.000000e-01,1.920501e+02,5.064475e-01
164,-5.000000e-01,-4.000000e-01,1.000000e-01,1.722798e+02,2.618031e-01
165,-4.750000e-01,-4.000000e-01,1.000000e-01,1.748494e+02,2.716482e-01
166,-4.500000e-01,-4.000000e-01,1.000000e-01,1.772646e+02,2.812745e-01
167,-4.250000e-01,-4.000000e-01,1.000000e-01,1.795251e+02,2.906853e-01
168,-4.000000e-01,-4.000000e-01,1.000000e-01,1.816310e+02,2.998838e-01
169,-3.750000e-01,-4.000000e-01,1.000000e-01,1.835831e+02,3.088737e-01
170,-3.500000e-01,-4.000000e-01,1.000000e-01,1.853827e+02,3.176583e-01
171,-3.250000e-01,-4.000000e-01,1.000000e-01,1.870316e+02,3.262411e-01
172,-3.000000e-01,-4.000000e-01,1.000000e-01,1.885322e+02,3.346255e-01
173,-2.750000e-01,-4.000000e-01,1.000000e-01,1.898872e+02,3.428148e-01
174,-2.500000e-01,-4.000000e-01,1.000000e-01,1.911000e+02,3.508123e-01
175,-2.250000e-01,-4.000000e-01,1.000000e-01,1.921743e+02,3.586212e-01
176,-2.000000e-01,-4.000000e-01,1.000000e-01,1.931143e+02,3.662445e-01
177,-1.750000e-01,-4.000000e-01,1.000000e-01,1.939249e+02,3.736851e-01
178,-1.500000e-01,-4.000000e-01,1.000000e-01,1.946111e+02,3.809457e-01
179,-1.250000e-01,-4.000000e-01,1.000000e-01,1.951785e+02,3.880289e-01
180,-1.000000e-01,-4.000000e-01,1.000000e-01,1.956331e+02,3.949368e-01
181,-7.500000e-02,-4.000000e-01,1.000000e-01,1.959815e+02,4.016715e-01
182,-5.000000e-02,-4.000000e-01,1.000000e-01,1.962305e+02,4.082349e-01
183,-2.500000e-02,-4.000000e-01,1.000000e-01,1.963872e+02,4.146285e-01
184,0.000000e+00,-4.000000e-01,1.000000e-01,1.964593e+02,4.208535e-01
185,2.500000e-02,-4.000000e-01,1.000000e-01,1.964547e+02,4.269108e-01
186,5.000000e-02,-4.000000e-01,1.000000e-01,1.963817e+02,4.328011e-01
187,7.500000e-02,-4.000000e-01,1.000000e-01,1.962488e+02,4.385248e-01
188,1.000000e-01,-4.000000e-01,1.000000e-01,1.960647e+02,4.440817e-01
189,1.250000e-01,-4.000000e-01,1.000000e-01,1.958384e+02,4.494715e-01
190,1.500000e-01,-4.000000e-01,1.000000e-01,1.955791e+02,4.546934e-01
191,1.750000e-01,-4.000000e-01,1.000000e-01,1.952959e+02,4.597465e-01
192,2.000000e-01,-4.000000e-01,1.000000e-01,1.949981e+02,4.646292e-01
193,2.250000e-01,-4.000000e-01,1.000000e-01,1.946948e+02,4.693397e-01
194,2.500000e-01,-4.000000e-01,1.000000e-01,1.943953e+02,4.738760e-01
195,2.750000e-01,-4.000000e-01,1.000000e-01,1.941085e+02,4.782354e-01
196,3.000000e-01,-4.000000e-01,1.000000e-01,1.938431e+02,4.824151e-01
197,3.250000e-01,-4.000000e-01,1.000000e-01,1.936075e+02,4.864119e-01
198,3.500000e-01,-4.000000e-01,1.000000e-01,1.934097e+02,4.902221e-01
199,3.750000e-01,-4.000000e-01,1.000000e-01,1.932570e+02,4.938417e-01
200,4.000000e-01,-4.000000e-01,1.000000e-01,1.931565e+02,4.972666e-01
201,4.250000e-01,-4.000000e-01,1.000000e-01,1.931143e+02,5.004921e-01
202,4.500000e-01,-4.000000e-01,1.000000e-01,1.931358e+02,5.035134e-01
203,4.750000e-01,-4.000000e-01,1.000000e-01,1.932259e+02,5.063250e-01
204,5.000000e-01,-4.000000e-01,1.000000e-01,1.933882e+02,5.089216e-01
205,-5.000000e-01,-3.750000e-01,1.000000e-01,1.707468e+02,2.509264e-01
206,-4.750000e-01,-3.750000e-01,1.000000e-01,1.733270e+02,2.609265e-01
207,-4.500000e-01,-3.750000e-01,1.000000e-01,1.757578e+02,2.707212e-01
208,-4.250000e-01,-3.750000e-01,1.000000e-01,1.780388e+02,2.803134e-01
209,-4.000000e-01,-3.750000e-01,1.000000e-01,1.801700e+02,2.897064e-01
210,-3.750000e-01,-3.750000e-01,1.000000e-01,1.821520e+02,2.989033e-01
211,-3.500000e-01,-3.750000e-01,1.000000e-01,1.839860e+02,3.079072e-01
212,-3.250000e-01,-3.750000e-01,1.000000e-01,1.856738e+02,3.167213e-01
213,-3.000000e-01,-3.750000e-01,1.000000e-01,1.872175e+02,3.253487e-01
214,-2.750000e-01,-3.750000e-01,1.000000e-01,1.886199e+02,3.337924e-01
215,-2.500000e-01,-3.750000e-01,1.000000e-01,1.898841e+02,3.420552e-01
216,-2.250000e-01,-3.750000e-01,1.000000e-01,1.910138e+02,3.501401e-01
217,-2.000000e-01,-3.750000e-01,1.000000e-01,1.920133e+02,3.580497e-01
218,-1.750000e-01,-3.750000e-01,1.000000e-01,1.928869e+02,3.657865e-01
219,-1.500000e-01,-3.750000e-01,1.000000e-01,1.936400e+02,3.733529e-01
220,-1.250000e-01,-3.750000e-01,1.000000e-01,1.942778e+02,3.807509e-01
221,-1.000000e-01,-3.750000e-01,1.000000e-01,1.948063e+02,3.879824e-01
222,-7.500000e-02,-3.750000e-01,1.000000e-01,1.952318e+02,3.950491e-01
223,-5.000000e-02,-3.750000e-01,1.000000e-01,1.955611e+02,4.019524e-01
224,-2.500000e-02,-3.750000e-01,1.000000e-01,1.958011e+02,4.086933e-01
225,0.000000e+00,-3.750000e-01,1.000000e-01,1.959593e+02,4.152728e-01
226,2.500000e-02,-3.750000e-01,1.000000e-01,1.960435e+02,4.216912e-01
227,5.000000e-02,-3.750000e-01,1.000000e-01,1.960616e+02,4.279489e-01
228,7.500000e-02,-3.750000e-01,1.000000e-01,1.960219e+02,4.340456e-01
229,1.000000e-01,-3.750000e-01,1.000000e-01,1.959329e+02,4.399810e-01
230,1.250000e-01,-3.750000e-01,1.000000e-01,1.958034e+02,4.457540e-01
231,1.500000e-01,-3.750000e-01,1.000000e-01,1.956420e+02,4.513637e-01
232,1.750000e-01,-3.750000e-01,1.000000e-01,1.954576e+02,4.568085e-01
233,2.000000e-01,-3.750000e-01,1.000000e-01,1.952592e+02,4.620864e-01
234,2.250000e-01,-3.750000e-01,1.000000e-01,1.950556e+02,4.671953e-01
235,2.500000e-01,-3.750000e-01,1.000000e-01,1.948553e+02,4.721324e-01
236,2.750000e-01,-3.750000e-01,1.000000e-01,1.946671e+02,4.768949e-01
237,3.000000e-01,-3.750000e-01,1.000000e-01,1.944990e+02,4.814793e-01
238,3.250000e-01,-3.750000e-01,1.000000e-01,1.943590e+02,4.858819e-01
239,3.500000e-01,-3.750000e-01,1.000000e-01,1.942546e+02,4.900988e-01
240,3.750000e-01,-3.750000e-01,1.000000e-01,1.941927e+02,4.941255e-01
241,4.000000e-01,-3.750000e-01,1.000000e-01,1.941796e+02,4.979572e-01
242,4.250000e-01,-3.750000e-01,1.000000e-01,1.942211e+02,5.015889e-01
243,4.500000e-01,-3.750000e-01,1.000000e-01,1.943222e+02,5.050153e-01
244,4.750000e-01,-3.750000e-01,1.000000e-01,1.944869e+02,5.082307e-01
245,5.000000e-01,-3.750000e-01,1.000000e-01,1.947187e+02,5.112290e-01
246,-5.000000e-01,-3.500000e-01,1.000000e-01,1.691903e+02,2.401700e-01
247,-4.750000e-01,-3.500000e-01,1.000000e-01,1.717803e+02,2.503226e-01
248,-4.500000e-01,-3.500000e-01,1.000000e-01,1.742263e+02,2.602828e-01
249,-4.250000e-01,-3.500000e-01,1.000000e-01,1.765274e+02,2.700537e-01
250,-4.000000e-01,-3.500000e-01,1.000000e-01,1.786836e+02,2.796379e-01
251,-3.750000e-01,-3.500000e-01,1.000000e-01,1.806955e+02,2.890384e-01
252,-3.500000e-01,-3.500000e-01,1.000000e-01,1.825640e+02,2.982580e-01
253,-3.250000e-01,-3.500000e-01,1.000000e-01,1.842908e+02,3.072995e-01
254,-3.000000e-01,-3.500000e-01,1.000000e-01,1.858780e+02,3.161657e-01
255,-2.750000e-01,-3.500000e-01,1.000000e-01,1.873282e+02,3.248593e-01
256,-2.500000e-01,-3.500000e-01,1.000000e-01,1.886444e+02,3.333829e-01
257,-2.250000e-01,-3.500000e-01,1.000000e-01,1.898302e+02,3.417389e-01
258,-2.000000e-01,-3.500000e-01,1.000000e-01,1.908897e+02,3.499297e-01
259,-1.750000e-01,-3.500000e-01,1.000000e-01,1.918274e+02,3.579573e-01
260,-1.500000e-01,-3.500000e-01,1.000000e-01,1.926481e+02,3.658238e-01
261,-1.250000e-01,-3.500000e-01,1.000000e-01,1.933573e+02,3.735308e-01
262,-1.000000e-01,-3.500000e-01,1.000000e-01,1.939607e+02,3.810798e-01
263,-7.500000e-02,-3.500000e-01,1.000000e-01,1.944645e+02,3.884721e-01
264,-5.000000e-02,-3.500000e-01,1.000000e-01,1.948751e+02,3.957086e-01
265,-2.500000e-02,-3.500000e-01,1.000000e-01,1.951996e+02,4.027900e-01
266,0.000000e+00,-3.500000e-01,1.000000e-01,1.954450e+02,4.097168e-01
267,2.500000e-02,-3.500000e-01,1.000000e-01,1.956190e+02,4.164890e-01
268,5.000000e-02,-3.500000e-01,1.000000e-01,1.957293e+02,4.231064e-01
269,7.500000e-02,-3.500000e-01,1.000000e-01,1.957839e+02,4.295683e-01
270,1.000000e-01,-3.500000e-01,1.000000e-01,1.957911e+02,4.358739e-01
271,1.250000e-01,-3.500000e-01,1.000000e-01,1.957591e+02,4.420219e-01
272,1.500000e-01,-3.500000e-01,1.000000e-01,1.956966e+02,4.480108e-01
273,1.750000e-01,-3.500000e-01,1.000000e-01,1.956119e+02,4.538384e-01
274,2.000000e-01,-3.500000e-01,1.000000e-01,1.955136e+02,4.595025e-01
275,2.250000e-01,-3.500000e-01,1.000000e-01,1.954101e+02,4.650003e-01
276,2.500000e-01,-3.500000e-01,1.000000e-01,1.953096e+02,4.703288e-01
277,2.750000e-01,-3.500000e-01,1.000000e-01,1.952202e+02,4.754846e-01
278,3.000000e-01,-3.500000e-01,1.000000e-01,1.951497e+02,4.804637e-01
279,3.250000e-01,-3.500000e-01,1.000000e-01,1.951054e+02,4.852622e-01
280,3.500000e-01,-3.500000e-01,1.000000e-01,1.950944e+02,4.898755e-01
281,3.750000e-01,-3.500000e-01,1.000000e-01,1.951230e+02,4.942986e-01
282,4.000000e-01,-3.500000e-01,1.000000e-01,1.951972e+02,4.985266e-01
283,4.250000e-01,-3.500000e-01,1.000000e-01,1.953220e+02,5.025537e-01
284,4.500000e-01,-3.500000e-01,1.000000e-01,1.955021e+02,5.063743e-01
285,4.750000e-01,-3.500000e-01,1.000000e-01,1.957410e+02,5.099822e-01
286,5.000000e-01,-3.500000e-01,1.000000e-01,1.960416e+02,5.133711e-01
287,-5.000000e-01,-3.250000e-01,1.000000e-01,1.676104e+02,2.295522e-01
288,-4.750000e-01,-3.250000e-01,1.000000e-01,1.702097e+02,2.398545e-01
289,-4.500000e-01,-3.250000e-01,1.000000e-01,1.726703e+02,2.499775e-01
290,-4.250000e-01,-3.250000e-01,1.000000e-01,1.749913e+02,2.599238e-01
291,-4.000000e-01,-3.250000e-01,1.000000e-01,1.771724e+02,2.696959e-01
292,-3.750000e-01,-3.250000e-01,1.000000e-01,1.792141e+02,2.792964e-01
293,-3.500000e-01,-3.250000e-01,1.000000e-01,1.811173e+02,2.887278e-01
294,-3.250000e-01,-3.250000e-01,1.000000e-01,1.828834e+02,2.979926e-01
295,-3.000000e-01,-3.250000e-01,1.000000e-01,1.845144e+02,3.070933e-01
296,-2.750000e-01,-3.250000e-01,1.000000e-01,1.860129e+02,3.160323e-01
297,-2.500000e-01,-3.250000e-01,1.000000e-01,1.873817e+02,3.248117e-01
298,-2.250000e-01,-3.250000e-01,1.000000e-01,1.886243e+02,3.334337e-01
299,-2.000000e-01,-3.250000e-01,1.000000e-01,1.897447e+02,3.419002e-01
300,-1.750000e-01,-3.250000e-01,1.000000e-01,1.907472e+02,3.502130e-01
301,-1.500000e-01,-3.250000e-01,1.000000e-01,1.916366e+02,3.583736e-01
302,-1.250000e-01,-3.250000e-01,1.000000e-01,1.924182e+02,3.663833e-01
303,-1.000000e-01,-3.250000e-01,1.000000e-01,1.930975e+02,3.742433e-01
304,-7.500000e-02,-3.250000e-01,1.000000e-01,1.936806e+02,3.819544e-01
305,-5.000000e-02,-3.250000e-01,1.000000e-01,1.941738e+02,3.895171e-01
306,-2.500000e-02,-3.250000e-01,1.000000e-01,1.945837e+02,3.969317e-01
307,0.000000e+00,-3.250000e-01,1.000000e-01,1.949175e+02,4.041983e-01
308,2.500000e-02,-3.250000e-01,1.000000e-01,1.951825e+02,4.113163e-01
309,5.000000e-02,-3.250000e-01,1.000000e-01,1.953860e+02,4.182853e-01
310,7.500000e-02,-3.250000e-01,1.000000e-01,1.955360e+02,4.251040e-01
311,1.000000e-01,-3.250000e-01,1.000000e-01,1.956402e+02,4.317713e-01
312,1.250000e-01,-3.250000e-01,1.000000e-01,1.957069e+02,4.382854e-01
313,1.500000e-01,-3.250000e-01,1.000000e-01,1.957439e+02,4.446442e-01
314,1.750000e-01,-3.250000e-01,1.000000e-01,1.957597e+02,4.508453e-01
315,2.000000e-01,-3.250000e-01,1.000000e-01,1.957621e+02,4.568860e-01
316,2.250000e-01,-3.250000e-01,1.000000e-01,1.957592e+02,4.627630e-01
317,2.500000e-01,-3.250000e-01,1.000000e-01,1.957588e+02,4.684728e-01
318,2.750000e-01,-3.250000e-01,1.000000e-01,1.957685e+02,4.740116e-01
319,3.000000e-01,-3.250000e-01,1.000000e-01,1.957957e+02,4.793750e-01
320,3.250000e-01,-3.250000e-01,1.000000e-01,1.958472e+02,4.845586e-01
